publication_vintage_date,reference_date,characteristic_category_id,method_of_finalisation_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_method_of_finalisation,raw_observation_period,raw_court_level
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2025-06-30,MAGISTRATES_COURTS,defendant-count,person,15248,observed,15248,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R33C5,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Transfer to other court levels,2023–24,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_WITHDRAWN_BY_PROSECUTION,2025-06-30,ALL_COURTS,defendant-count,person,52729,observed,52729,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R13C6,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Withdrawn by prosecution(a),2023–24,All Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_WITHDRAWN_BY_PROSECUTION,2025-06-30,CHILDRENS_COURTS,defendant-count,person,4580,observed,4580,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R43C6,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Withdrawn by prosecution(a),2023–24,Children's Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_WITHDRAWN_BY_PROSECUTION,2025-06-30,HIGHER_COURTS,defendant-count,person,2212,observed,2212,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R23C6,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Withdrawn by prosecution(a),2023–24,Higher Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_WITHDRAWN_BY_PROSECUTION,2025-06-30,MAGISTRATES_COURTS,defendant-count,person,45937,observed,45937,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R33C6,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Withdrawn by prosecution(a),2023–24,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_ACQUITTED,2025-06-30,ALL_COURTS,defendant-count,person,3815,observed,3815,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R8C2,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Acquitted,2023–24,All Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_ACQUITTED,2025-06-30,CHILDRENS_COURTS,defendant-count,person,597,observed,597,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R38C2,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Acquitted,2023–24,Children's Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_ACQUITTED,2025-06-30,HIGHER_COURTS,defendant-count,person,6,observed,6,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R18C2,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Acquitted,2023–24,Higher Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_ACQUITTED,2025-06-30,MAGISTRATES_COURTS,defendant-count,person,3209,observed,3209,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R28C2,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Acquitted,2023–24,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_GUILTY_OUTCOME,2025-06-30,ALL_COURTS,defendant-count,person,289722,observed,289722,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R8C3,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Guilty outcome(a),2023–24,All Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_GUILTY_OUTCOME,2025-06-30,CHILDRENS_COURTS,defendant-count,person,11612,observed,11612,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R38C3,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Guilty outcome(a),2023–24,Children's Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_GUILTY_OUTCOME,2025-06-30,HIGHER_COURTS,defendant-count,person,622,observed,622,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R18C3,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Guilty outcome(a),2023–24,Higher Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_GUILTY_OUTCOME,2025-06-30,MAGISTRATES_COURTS,defendant-count,person,277490,observed,277490,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R28C3,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Guilty outcome(a),2023–24,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_TOTAL,2025-06-30,ALL_COURTS,defendant-count,person,312890,observed,312890,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R8C7,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Total(c),2023–24,All Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_TOTAL,2025-06-30,CHILDRENS_COURTS,defendant-count,person,14385,observed,14385,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R38C7,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Total(c),2023–24,Children's Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_TOTAL,2025-06-30,HIGHER_COURTS,defendant-count,person,882,observed,882,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R18C7,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Total(c),2023–24,Higher Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_TOTAL,2025-06-30,MAGISTRATES_COURTS,defendant-count,person,297622,observed,297622,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R28C7,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Total(c),2023–24,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_TOTAL_ADJUDICATED,2025-06-30,ALL_COURTS,defendant-count,person,293536,observed,293536,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R8C4,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Total adjudicated(a)(b),2023–24,All Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_TOTAL_ADJUDICATED,2025-06-30,CHILDRENS_COURTS,defendant-count,person,12210,observed,12210,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R38C4,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Total adjudicated(a)(b),2023–24,Children's Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_TOTAL_ADJUDICATED,2025-06-30,HIGHER_COURTS,defendant-count,person,630,observed,630,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R18C4,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Total adjudicated(a)(b),2023–24,Higher Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_TOTAL_ADJUDICATED,2025-06-30,MAGISTRATES_COURTS,defendant-count,person,280698,observed,280698,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R28C4,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Total adjudicated(a)(b),2023–24,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2025-06-30,ALL_COURTS,defendant-count,person,1772,observed,1772,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R8C5,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Transfer to other court levels,2023–24,All Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2025-06-30,CHILDRENS_COURTS,defendant-count,person,162,observed,162,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R38C5,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Transfer to other court levels,2023–24,Children's Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2025-06-30,HIGHER_COURTS,defendant-count,person,63,observed,63,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R18C5,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Transfer to other court levels,2023–24,Higher Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2025-06-30,MAGISTRATES_COURTS,defendant-count,person,1552,observed,1552,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R28C5,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Transfer to other court levels,2023–24,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_WITHDRAWN_BY_PROSECUTION,2025-06-30,ALL_COURTS,defendant-count,person,17268,observed,17268,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R8C6,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Withdrawn by prosecution(a),2023–24,All Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_WITHDRAWN_BY_PROSECUTION,2025-06-30,CHILDRENS_COURTS,defendant-count,person,1975,observed,1975,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R38C6,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Withdrawn by prosecution(a),2023–24,Children's Courts
2025-06-30,2025-06-30,CHAR_UNDER_13_WEEKS,METHOD_WITHDRAWN_BY_PROSECUTION,2025-06-30,HIGHER_COURTS,defendant-count,person,183,observed,183,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R18C6,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Under 13 weeks,Withdrawn by prosecution(a),2023–24,Higher Courts
